X	Y
2,1861364792	-11,9382377615
-8,1693583705	-1,0224837011
1,0387992323	-6,1108974223
2,6496635027	-7,4198467795
-10,2276544290	2,9318006701
2,0208798730	-11,7310165103
8,5961734026	7,9238088050
8,1436995166	11,4857289741
-8,5005737984	0,2368795343
-9,1701986622	2,6699437978
-10,8878980217	3,2900023520
8,1676614584	10,6891862485
-0,0853768884	-11,8412522251
0,1275627531	-10,2556378829
-9,2419668771	-0,6525898104
-8,4393277777	0,1620102561
-9,7010894519	1,5642464536
7,8701578346	8,1007052709
-8,4309365048	1,6399410702
-9,3754580763	1,5146266002
0,9130421817	-11,7644461599
2,3084257301	-7,6078298201
2,3447878698	-8,8679483700
8,5399129872	7,0568834523
-8,8338647111	0,5502772859
-11,1492891432	1,5540245155
6,9824407649	11,6569610995
2,6034100560	-6,5932300544
-10,1523734795	-0,0859246154
-10,5039352310	0,9125003465
-8,6446606469	-0,2037582113
-9,5312912336	-0,0656041118
1,8286717524	-10,5696430153
7,7961205476	12,8675474803
-9,0068404049	4,0768424826
-9,5138433886	-0,3735687091
1,4797316526	-8,0710362090
1,7933839522	-11,5795997911
7,3081508626	9,1838115723
0,2617423614	-8,1866344735
2,3780285289	-9,8124648220
8,4055595198	9,6817398679
1,5330464072	-6,6661479936
0,1544523509	-7,5243361596
-10,4511944862	1,5582405123
7,0483793154	11,8092920760
0,9119115646	-10,2507615209
0,8224080844	-6,8161479546
1,3207188535	-8,2160693853
1,3822966709	-9,9912691548
1,3184550029	-7,2750443598
-11,1264703297	-0,2108601395
-9,9963075159	4,2713338668
1,6659049941	-8,5682757613
6,2263894605	8,9476629212
1,0121019290	-11,9667993779
8,5676122394	8,6056564978
8,5143759080	7,3469811521
6,5605218884	8,8237886178
8,4598367091	6,9821575387
6,4749036629	11,2930416065
-9,0060269513	-0,0294052330
8,7500350726	8,5230113103
-8,8367564544	3,2300751705
-10,1752388251	1,7248524743
0,9815324843	-11,7876195228
-9,6893907630	-0,3444108321
-8,5217028307	2,0453482846
-9,4226544617	-0,9564597515
-10,1478549424	1,0961442817
0,9028064001	-9,6868021095
7,2295688939	6,9226062893
2,1311543237	-9,6021850771
6,4619978871	7,2761535529
6,5297516290	10,1175096308
8,2613083161	11,6396259141
-10,0721623696	1,6093740829
8,7623285933	8,7207290151
1,1940159860	-11,2566714613
8,2939273429	7,0662436353
7,6317944515	9,8713643087
-9,9824138149	-0,0923404227
-10,8806127109	1,5381027350
-9,3649169656	1,1405864862
6,9693332480	9,3585713667
1,4561627686	-9,9016956294
2,5699355200	-11,8443750687
7,4214829742	9,4836246724
-10,4946486429	3,3104853469
8,2309240863	9,6871819504
6,2398156340	8,5799423694
0,9965195902	-7,2327835248
-8,9580902828	2,8975127471
-8,3336435446	4,3342356477
0,2748355936	-8,1474783145
-9,1625453565	1,9567863748
-9,4959652652	3,3714835425
7,6070417640	7,3473579383
1,0292577166	-6,5741619932
2,6690643971	-10,6003347401
-9,8184803835	1,6636746801
0,5228102260	-10,6697100238
1,6158569932	-7,2187932330
6,7551586959	8,4452905853
6,6387744029	9,1388709303
0,8929618599	-8,6680355470
6,3940847254	12,0389987712
-10,7538724963	1,5844695354
-11,0303052211	1,0755737303
0,9140021322	-7,0964077875
7,6569774858	11,5404434961
7,2929020089	9,8225206703
2,5314744338	-9,1153034661
0,6731287572	-6,0613393733
0,0205022850	-7,2746065768
1,0916796054	-9,5284587279
-0,1600145371	-6,8825985340
2,4337226890	-6,8488823367
1,5826893778	-11,5593188480
-10,8969943415	2,7597278410
7,0492131324	10,3694276537
8,1260332849	10,0625895281
7,6101111816	10,3125937275
-10,5977200577	1,6113482534
-10,6943864828	0,3739976020
6,8029082913	8,7754032730
8,0227312077	7,8716857351
2,7276229435	-11,9403649295
2,2109782763	-10,1198710824
-9,8405621538	-0,7509087462
-9,2111884233	1,6888721109
1,3664008550	-11,6322497160
-9,6572515519	3,4976017898
-11,0125975317	3,1891127823
8,9302696375	10,9277336849
-8,4462951182	-0,9249281808
2,0729645450	-8,1272553848
6,8899339016	12,8030423982
1,9592119185	-11,8998165296
8,1393101115	8,5917171634
8,9988332680	12,1593407482
0,3188339276	-11,1406562832
8,8091236066	12,0805910454
7,1809682509	7,1991219552
0,4724950626	-6,4467277808
2,1815489465	-10,6886866090
2,4750370792	-10,2978362491
-0,0787260405	-9,4515015357
0,9171502216	-11,4830353303
7,6353112168	9,9109464146
7,3913069755	8,1119468647
1,5751374796	-6,1043313779
8,2832332610	12,2424204761
2,3358982328	-8,3960392074
7,9370488729	10,8901991801
9,0083295754	12,1096938495
1,1847967972	-6,0852208455
6,9587629608	8,1991962792
1,5631487923	-9,6684750931
7,5997137088	7,7617148511
-9,7643211837	0,1919389319
-10,6123315209	-1,0413575499
7,1219000683	7,0240008430
8,7975625641	11,0094892519
0,4691528251	-6,5086172289
2,2189335543	-11,9251411006
-10,7099001487	-0,6698330851
8,0779230334	8,7353052787
6,8256711343	9,1878920831
1,7493072893	-11,7129628079
-10,6039104930	4,5138002934
-9,9333231192	1,9695477186
-10,5592833557	-0,0142793564
0,1595312628	-8,1666110909
7,1689299134	12,2158090135
7,4846129742	9,4559740831
-9,1998734177	4,4205788652
0,6257514751	-8,5569598544
-8,6268968874	0,8708424415
2,1854455543	-10,6378044340
2,4051326617	-9,6613904975
-10,2063556511	1,2572914547
8,7543635114	10,6906273593
7,6912820774	10,5990536775
6,8360512884	9,2964249447
0,4086832352	-11,8089143070
0,9348502614	-8,1974535392
6,5278838004	6,9929319901
6,8501299792	12,4226499501
-10,0360358648	1,9995961615
0,0897760092	-9,4420380988
2,2764489556	-11,9980744840
6,7705324695	8,1987254265
8,0051000751	11,3217699904
2,0930513895	-10,6313102859
6,3826754264	11,3990682372
8,2648380254	8,3776679956
8,1915413354	10,8826616796
-9,3736961587	3,8820876687
1,5553751806	-10,3570269926
1,7922213529	-6,1433410113
9,0565487846	9,2057427410
0,4848609230	-7,6954314868
8,1867453069	12,4801112129
0,9744183848	-7,0314536930
1,9267701796	-9,3877326231
1,4271106591	-8,2417996984
1,0529611550	-6,4647105036
1,7865330775	-6,7207589596
2,6381759885	-9,8682464178
1,5976097157	-8,8311762016
8,0449659091	10,5740030379
1,5560546747	-8,8891458380
-10,3120392269	3,1781250355
6,9524050593	10,8425122992
6,9166299045	9,0260813028
2,0960231196	-8,9470142472
2,2754992186	-10,8082558434
-10,1915895773	0,3028119199
1,0166303672	-11,7667220603
1,1329675023	-10,8975625295
-0,0814703150	-9,8570828194
7,3097771775	7,5427800820
8,0155194607	7,9442843995
-10,8459182182	4,5234339027
0,0649298741	-10,1074706793
-8,7431061835	4,2697958824
7,1032233885	10,3735736910
1,6426001693	-9,6088257722
1,6137015971	-7,0447148719
7,2619022099	11,8877306343
-10,7151425629	1,2236324104
7,7544657458	7,0176270356
8,7058341507	9,6717420944
-11,0948381297	1,2593572000
6,4826716211	8,7684409441
1,1289737029	-7,3393364123
8,7989096206	12,6410950345
7,9794562797	11,7364659725
-9,8424393293	0,1832199262
-8,2448375150	-0,7511282497
6,1886187004	9,7087787309
6,7903550144	7,7311097501
-9,0599655286	3,2924302630
2,1852936662	-9,6033637087
-8,2705330568	-0,0162430985
6,2530851053	10,7778092371
7,6864957654	8,8239119027
-10,9515161891	2,2374798147
0,3578168905	-8,2042364297
7,9600519840	9,7065563532
-9,0330908154	4,5816109400
-8,8274055579	2,8066900536
8,8182820759	11,3318806206
2,3492741853	-10,9596522735
2,2929403719	-10,6558922833
-9,8884432223	3,4929804089
0,3484664628	-10,0644775507
-9,8842267668	1,7550711307
8,4738706529	8,9929149692
8,1158066956	10,6399457304
-11,1345487062	2,1308398285
0,5388636931	-7,4078083243
1,6955354751	-11,4196381526
1,3330609242	-10,2884191080
7,2861326075	10,7114068126
-0,0223172369	-8,2053606807
8,6139363784	10,5054120864
1,7699682236	-10,5535524666
7,0474017231	10,2768654230
0,4095087266	-7,7182545313
1,0729362718	-10,2740684984
6,6241563752	7,3837518049
1,6046733043	-6,6709283692
6,1480263010	12,2997282954
6,7517661591	10,7736744471
2,5430411413	-6,3502985872
-9,3112980624	2,9948893497
-0,0844596012	-6,9661332418
1,9778348650	-7,3913120858
7,8482795084	12,5744194277
1,9285523571	-6,0407786078
7,7473368810	12,1773901791
1,6220027139	-6,1402000974
1,5662451439	-6,4349800322
-0,0626509006	-10,6852335004
1,5571467974	-9,7354800157
-11,0154355454	4,0083062174
2,4375910476	-6,7392135455
-10,7720756010	1,0488658849
-10,3833959449	-0,8606141530
0,2070965559	-9,9689323359
7,5338386613	11,6066474921
0,5234535960	-8,0916445677
2,3595423820	-9,5423612831
1,5725757162	-11,7937940202
-11,1499877408	2,8333486839
0,7445461533	-10,2269490847
-8,5083644461	-0,7391770361
7,0324921741	8,5854952018
1,9614823349	-8,0324711797
-0,1624506362	-8,4899597339
-9,5683713691	2,9126211932
-10,0427006518	-0,5793850018
7,5473069164	10,5010420095
-10,3842742189	1,1761731384
8,5630463835	11,8796465313
6,7349119450	7,8274806373
7,8736674249	8,2067553702
-10,3412544997	3,3013175379
7,9177455381	10,6885467241
-11,0925678788	-0,7847735770
-10,3424863643	4,0874451642
-10,1832454758	0,1661535448
8,0826153724	11,3536738131
0,3621036768	-7,5105609703
7,5498281591	11,3140576534
2,1611395039	-11,1898843048
-9,0327730921	-0,3130670701
-10,3178265628	3,2877030441
-10,9954147836	1,9370269229
-9,3281324403	3,2915153187
8,4608330031	7,9383453013
-10,5107789295	1,7417650725
2,7474191079	-10,9812699402
7,5998403413	7,4040360697
7,7256481091	11,2416450913
0,9426764497	-8,2529269176
8,4975727298	12,1668920061
8,2514848824	7,4379963448
7,8140596418	11,8388792045
-9,3255196637	4,6032652472
8,6039067824	10,5077220598
-8,8048259394	1,1907909789
0,8052638812	-10,4623211405
-9,1629599015	1,4391342648
7,0462466758	7,9578613930
8,2340979958	7,2488655133
-10,5782604746	-0,0487399085
8,7037329259	7,0263460554
8,9394051728	9,8358756359
6,3820044415	8,1235421650
0,7752597486	-7,1914776430
6,1550492351	10,4242186189
7,2836484930	7,1480481280
0,5582419158	-9,5554873572
2,7644396816	-10,7980001187
2,8022675070	-11,3511148508
1,1869236630	-9,0237883254
8,3400097442	8,1951027251
8,8206399513	9,7132644353
1,7436408640	-6,1651283471
8,8166995699	7,9358711728
-10,4067331471	-0,7335219140
-8,8294839343	-0,7993649680
-9,6622195740	1,5765172779
-10,0155158939	0,7752687283
7,1825866389	11,5526529447
-8,2915184773	2,6737399499
-10,7021646483	3,6767043174
7,2463472187	12,2115846999
-9,6558358834	-0,4323509116
0,3256933628	-9,6739091548
9,0145948931	8,6982372744
1,4754550886	-7,6550471420
8,3207686146	10,8169899879
2,4389655492	-11,1710596842
-8,9344446393	4,8167141076
6,3940224943	8,2181433700
6,5568304724	8,6672924668
0,9316811217	-10,3504248326
1,7563109179	-11,7096064609
-8,7170062672	4,2852148675
1,3713720591	-7,0266701992
-10,7279280924	0,4530867898
-10,0924095592	4,7761544596
2,3300986275	-7,7124054886
7,7332219155	9,4968650553
-10,0698728758	2,7303598769
1,4028433576	-8,5922812680
-8,6278228258	0,8330140630
8,5493152239	9,1778845254
7,3756438732	10,1521525413
7,6055746181	12,1496603443
-9,9116304688	0,8762956302
7,0357253949	12,3711755895
1,9641040949	-9,3854569237
-8,7790873896	0,0001900307
7,3907300843	9,2593090968
2,2712540086	-7,9843636256
-0,0054399516	-6,7940269707
1,9695517886	-9,8486249801
1,9149374260	-11,8533722174
-10,3578942652	-0,4376042037
8,0605180543	11,0799550990
0,1900246559	-10,0728327467
-8,7909756763	-0,1625943743
7,9241120130	9,8389214029
8,1196491577	12,1392928994
-8,8708509886	0,6382637025
0,4511179192	-10,3223229396
-10,0801404492	2,3620992034
-8,9554034637	4,6596266323
0,7216251177	-11,2034774741
6,2329735848	10,4290455393
8,0070557642	11,9436400966
7,6130317379	10,7038284360
1,7668383807	-8,7385522131
2,2635349498	-6,5702464933
-8,2655852483	3,3183420975
-11,0839717577	1,2474088206
2,5107343188	-11,8297523032
0,4021662684	-10,2506671429
8,5414880012	7,6639795311
6,6837780547	7,5372507454
-9,8693948612	-1,0670666841
1,4090830744	-7,3790053053
-10,8227667789	1,2127451314
8,8902379361	8,6961663716
2,3254541183	-8,4369662287
1,2714734221	-8,8176050682
7,4899446802	12,1176650098
8,8043958916	10,9100247888
8,9708636935	7,8560232758
6,5051707521	7,9735713806
-10,9755764596	-0,9323278962
-9,7539264175	4,1413431720
0,4629490479	-8,1113275865
-10,5105465443	0,7403633705
7,7554794653	11,4557592964
0,0077101216	-8,9258541377
-9,2473620153	-1,0250005555
0,2295495885	-10,2874867345
1,1390454555	-10,8076021652
6,3097668116	8,0517144873
7,5244489998	7,1077501257
2,2648296142	-6,5491508344
-10,4635715843	3,8009031149
-11,1515713941	3,5288721143
6,7296205150	7,7265704112
8,4409574525	9,0869535254
2,4635694776	-11,7750378744
1,1475922474	-7,8755000677
0,9412828533	-6,4680717329
8,4864148471	7,2291713137
1,7818618143	-11,8302138792
2,1344241220	-11,2205377547
7,0650494881	12,8916068510
-10,4494717251	4,1971675944
1,4369791050	-9,6953060622
-10,2313294598	1,9537548406
-9,5429905085	-0,0010425114
-10,6493955179	1,1691250683
1,3689507175	-9,7476100287
6,1461708939	10,4669467639
8,7261509434	8,7652589923
0,3249047759	-10,2759975357
1,1266817844	-11,1299985255
-11,1257974406	3,9246265506
-9,9908605322	2,3370824496
1,2668958158	-8,4261284099
2,2231009052	-11,9554398556
-8,5050571101	3,5752230691
7,9960216374	7,2625218987
1,5575336810	-12,0026306348
8,3349745620	8,4054511291
-9,7621416868	-0,5690312883
6,1648570571	8,0302184962
6,2663412512	11,7731750598
9,0893949158	7,6840540122
8,2783866307	8,8692147460
0,8061603472	-11,8105181096
-8,9708066238	2,2107829519
2,8097288006	-11,4963226254
8,9035075157	12,1214929306
-10,9005850827	3,3514946654
7,6839098237	11,6627983007
9,0848036875	12,0657842599
1,9268583411	-11,5441388819
-10,2484685020	0,8265848640
-9,3783910126	1,2101108177
6,3856183922	10,9025108357
1,5142525436	-8,2137963087
2,4059831275	-8,8931447859
1,1353098519	-6,4063283977
0,3988051565	-9,6344306067
6,4438278723	9,2343692305
-9,7537628339	-0,3889133424
-9,3681339363	3,1805818908
7,4014383523	11,0068392912
0,6636291669	-10,4233295386
6,1003072552	10,4155185095
-10,5430692131	-0,9404298758
6,1641922636	8,1237688366
-9,8389822239	4,5402285411
7,5407398441	7,6099175187
2,4826734976	-6,1610002518
-9,8666215720	-0,8013119372
-10,5099389632	-0,2396954735
0,9060128586	-9,0784616359
7,0878076856	9,9368689883
-10,3485986714	3,8849220904
7,7105764810	12,3798281131
-0,0482783831	-6,7641129840
-9,6588142288	2,2495230706
-8,3718126188	0,0904198354
6,5973692158	12,2072936548
8,9874737405	11,0471736615
7,9257700045	7,9040273320
-9,3535617384	2,5480911989
6,1772586992	11,4767857913
-11,0042530450	1,6090676686
8,5505012848	10,5360713736
7,6699635551	12,7211021908
8,4041807599	10,5360230065
7,0965629974	10,0137446508
0,1771021245	-8,7803265042
8,4990045221	11,9874064720
6,6440904129	12,2649052440
7,8791315506	10,2518043045
-10,2968104575	4,4877029462
0,7209652866	-8,0329320086
-9,6014991305	2,0457150391
2,3746130247	-8,9156667991
0,4858859981	-8,4812397993
1,9809244391	-7,1226090471
-8,7608432608	4,3208090136
-9,5570505676	-1,1062846504
2,6242012874	-6,3246445564
8,1170262580	7,8069520760
0,1404924026	-6,8175437365
-10,4067765635	2,1665841931
1,0530219427	-9,2111314001
0,6007513229	-11,2368242953
-0,0170402727	-11,8726827594
7,8676796594	12,1438297083
6,1218645378	6,9865061169
2,6510495306	-7,5186733640
0,4016435311	-6,5956825011
-9,3975929673	4,6099898057
8,1561455431	8,3376875244
0,4558854746	-10,8083378456
0,6380719958	-9,0273789209
8,5049621887	10,8528390304
1,1445587903	-7,2103801193
6,7801770795	11,3762694337
-10,7694673480	2,8745582328
6,3744821889	10,6903585634
-8,9501493363	-0,3700151347
-8,6431693506	1,6380578946
0,7549037803	-9,3013969500
-10,8744860427	3,8801386552
2,5808480396	-9,2983378601
-10,8873654996	0,0034296989
-9,2421295627	0,9443409136
0,3582574954	-9,9963909411
-8,9012786488	4,0889010865
1,5049248760	-10,6627064021
8,3693087714	7,5618161394
6,7794037808	12,2604539792
0,3359221834	-8,2846159576
0,8420953060	-7,5912312230
-9,7070063877	-0,2580735369
6,4637720595	7,3993286791
2,6564653624	-10,8871925197
8,5032628096	9,5322305903
8,8311540512	7,9635718324
1,4772990105	-9,0415385280
8,5381390907	12,3782426590
7,6145889276	10,6190380393
-9,2212899477	1,7358340101
1,5444328180	-7,6251409720
1,0473107521	-6,4387956149
1,7837437949	-8,9027702002
7,5917710447	10,1022576823
8,7289387002	10,8874460290
6,4715062074	9,6448940618
7,7801707909	9,6896492574
-10,9622913597	4,5996834299
6,7108124214	10,2638751634
-8,2679419393	0,3850421242
1,8252948416	-10,3870239595
7,0882050997	10,3828028510
-10,4860825229	3,7945434912
1,5367894355	-11,0182753928
6,6137838507	9,1422357526
6,4455157525	10,9207917842
8,8118318460	8,5721401786
8,8484686507	6,8959099183
-8,6162497408	3,3837878442
0,8877942020	-10,1107677774
7,8764568324	9,9748933252
-8,4952912139	-1,0161791819
1,7431704891	-6,7902184563
6,5768341994	7,2428964117
0,2850517455	-6,3566527911
8,3253322731	11,9504692081
8,6019370620	12,2514747033
-8,2087942064	4,8118068445
-8,8118307054	4,3915591538
0,3371189252	-7,0414217936
7,1585310037	11,3124089628
1,8325511665	-10,8758183633
-10,5700191396	3,7612677561
7,1691971459	7,7024180773
1,2171232927	-10,3339109943
6,9228133659	11,1877406046
2,7471042556	-7,4239750003
7,2311397500	10,9090325803
2,1572048056	-6,5798643777
-9,9386108680	2,7896693226
-9,7267906033	0,2797510760
7,2466041323	12,3666920633
-10,7194750145	0,8878586469
2,1665217940	-8,5492478654
8,7626414791	11,6162737190
7,2818836248	11,0436756433
2,8053839726	-8,1169040985
7,9183394148	7,7005849129
0,8194874443	-10,3178535863
1,6321803609	-6,3723562521
6,8638872327	10,0021638899
-9,3514166766	0,1397747778
-9,2392087542	3,0164129885
6,7030628939	11,6439165664
0,1891741219	-6,7940502292
8,9186375620	7,7883685193
-8,7764356916	-0,4333024700
7,5502380890	12,8558541225
8,1464250303	8,4137865250
0,9297926960	-6,8040024698
8,8637039845	10,3811182983
-9,6499742135	4,5256824942
7,1936797346	9,9312716219
8,9578339638	7,1597974863
2,2146145042	-7,3037316465
1,0316244609	-7,8532904835
-0,0680549449	-8,0826819998
-8,2748218453	-0,2062560201
7,8974987630	7,3683175455
8,9216155475	8,5943321485
-9,6736188876	3,7519958313
0,8284416998	-11,3863940991
-10,4477592286	2,7592535190
1,4134007253	-9,0114460930
0,5577986066	-11,6796297750
0,6523487209	-6,1523362081
7,2409577422	9,4172114492
8,1822704583	9,5791150865
-9,3827435550	0,4443269802
7,8004910631	12,2675859991
-10,9000573207	4,5849960001
7,1976819483	12,6896432180
0,9377511659	-11,8398941068
2,7377509462	-6,5146843383
2,6114180186	-6,7269902005
7,2468281341	11,7735854587
-10,2349969855	2,2568789048
2,6033236450	-11,4486145164
-8,9091902016	3,2684678888
7,9603463922	10,5252768902
-8,8055766212	0,0828456319
7,3290980594	8,7059476381
6,6359915784	8,4211946434
-0,1054023663	-11,2602062055
1,8040031387	-11,7274996815
2,2259243104	-8,1097027154
2,2565333661	-7,0838920192
-9,8575270671	-0,9204613830
6,5725109557	7,1393365539
7,1754594791	8,5505203831
1,5753780933	-7,9514926972
-9,8193434902	-0,0438818895
0,9154344624	-8,0094727031
1,4793125118	-9,2582446487
-8,8594291440	-0,0154798137
0,5780703710	-11,5318233751
0,1891923599	-9,7568679058
-9,8317527593	0,5422868825
7,8251500725	8,5445311924
2,4773219927	-6,2675332071
1,3268447995	-8,5901611980
8,4058738012	10,1038628199
-9,6604522764	1,1141694593
-10,1314348309	2,7537176250
-10,9745874293	4,2593757904
1,2067241920	-11,8890433612
8,5219060961	12,0562158270
-10,8688502057	2,1786670969
9,0600845528	9,2146009271
8,5525114646	8,0007048252
0,7190687674	-7,2979696359
6,6323950954	8,6830267919
1,7526054820	-8,3146843478
-9,8210121282	1,1112682451
0,1725582693	-7,9136606374
2,3916117228	-9,0971107886
0,8908006427	-10,6420739844
-11,1315958841	2,7224154457
7,8604317649	6,8958080532
7,7416483365	9,0460879785
7,1719438565	10,0554666952
-9,5125898099	-0,4766848232
2,5732248215	-9,0231418924
7,4299982573	9,6446051556
1,6818167708	-9,0374719863
-8,4534570012	2,9466437861
8,1221284787	11,5720531416
-8,3166574751	-0,1694218787
6,6599390920	9,9654842620
2,2212826716	-7,8399111518
-8,5933725271	-0,9977148269
-9,7905979015	1,7218198021
-10,1568294285	2,3297699629
0,4617646360	-10,4165504168
0,7250189163	-11,1864015031
0,7316654961	-6,8564086476
0,0937831707	-9,3044822488
9,0207002252	9,4084866156
1,9060513490	-9,4706106915
-0,1182120125	-9,0825943963
-8,9304960867	4,7281897471
-10,2278974080	2,1217123988
-9,2379048084	-0,0610051457
6,4564663202	12,1156970791
-9,6435591160	3,6713050253
-10,8293714429	2,7099592272
-10,3605175378	0,4182626629
8,7537397265	8,6862778226
1,5337717379	-9,4357304133
-10,2802432167	4,3880555390
1,4655200112	-8,6554539462
2,3992331413	-8,8441863323
-10,3621821791	-0,2626323670
-10,8046482204	2,6833496351
1,0260458875	-7,7130329110
-10,1511359397	3,6944429035
1,0967818169	-8,1014278079
6,5085509871	9,8720993668
-8,3034965104	0,2512172626
6,3643408235	11,3162277706
1,9415747501	-11,3045368769
6,4828837173	8,2175227217
0,0890423948	-7,7372875866
1,5267607396	-6,4672539167
7,3120041569	9,9616476046
1,9819772852	-6,4724474948
8,2613883950	7,3544764252
0,6945952412	-10,5550217027
-9,5084551319	4,0115966854
-8,2739104415	0,9142711269
-10,8764764745	1,3841482760
0,9411615680	-9,2152708308
-10,9052289243	1,4617027230
-0,1685301516	-7,7864732882
-8,4815208099	2,9258273162
0,4755377742	-9,0152218323
1,7319894563	-8,1205727667
2,5579409090	-7,7752281701
7,2552632618	10,4343142945
-10,3340198632	3,8595406018
-9,3652779657	-0,6306265154
0,7677317508	-6,6250893504
9,0743056511	8,8105127944
-10,5864347952	-0,7864706618
-10,8110098561	-0,4792239480
6,7988261291	8,6384079978
8,4051669957	11,6241843100
0,2160668881	-11,5412127009
6,1907046067	12,0108284794
1,1751958737	-9,9861871328
7,5429251835	12,0314422126
-8,1862266955	1,0117703321
2,5463189317	-7,8011372791
8,8114545926	12,6054119220
6,3616997608	12,8596857362
1,2634665810	-6,2097372989
7,8787577460	11,6891296825
-10,7455959231	3,5643440641
7,0265226726	7,9106221997
-10,6495207665	1,0482689648
0,8098010264	-7,5483724180
-8,4168920378	4,6842061854
-9,2383178190	1,5092911788
0,3273450433	-7,6414836970
1,8665676589	-10,0277884064
2,4916828661	-9,8168273454
9,0364575226	12,3507849426
7,7636493365	10,5653703815
2,2650439859	-8,4224398390
-9,0924082984	-0,5525428296
8,0710987774	7,3407382458
-8,6833583462	0,7850236490
-8,8253794679	1,1663276891
0,5179340475	-9,8614747409
-9,4091323477	0,4514985865
8,7414448672	7,8053310109
-9,8132434335	0,9120248278
-11,0777471431	-0,0803678431
6,2290084026	12,3737660928
-10,3590293617	3,3221624331
1,9480077680	-7,0165912875
-9,9597817016	-0,9138824517
-8,8180245404	0,9834598455
-9,7815068044	4,2187132790
1,3736582221	-6,8156152288
-9,4232185185	3,9518892519
0,3781368556	-7,7167492874
1,4755744530	-9,2569249811
-8,5047158502	3,5978880673
-8,2182728092	-0,1113930148
7,1252605340	10,8471442849
-9,5405156924	2,7647887909
-8,6387815934	-0,7692678402
-10,2037861730	-1,1323299693
1,1640629834	-9,7582124283
-10,7342905811	4,6567765385
7,2437860545	7,9872095473
-10,5829234560	2,8911247730
0,4898904552	-6,6703078420
6,5009864724	9,1791847867
0,8503265485	-10,2297009123
0,3690640220	-6,2015174300
7,7754640702	10,7917024176
-8,6771958103	0,5154032644
-9,2524758985	2,8309276876
0,8298440569	-11,1060870043
0,3854262493	-7,2476737337
-9,3378377380	0,3262921989
8,0058282900	10,5261424765
1,3483702835	-8,1438549340
7,6949030413	8,2098385036
2,5492705967	-8,9988220044
-8,5591964611	2,4489172984
-9,2802215223	2,3998408977
-10,5462441250	-0,8701875529
1,2031323728	-11,2118778914
-8,6892597947	2,4665348000
-8,9857577304	-0,8436254253
1,8227746945	-6,4056377274
7,8785509473	10,6884864043
-9,2507866595	-0,4947699525
2,3379112459	-11,3611303803
1,1881248191	-7,1845256812
2,7718183419	-7,6209747416
1,1814912457	-11,3785622269
-8,2149051926	0,0543339574
6,8126792474	7,4738549748
2,7203006521	-11,9181103938
-10,9049551091	1,9603506971
1,7554197103	-6,5992684498
6,8948523990	10,3009496423
1,5276053628	-8,8024238658
